,balls,bikes,blocks,books,coals,dolls,gloves,horses,trains,expected_weight
3036,7,0,2,4,1,1,3,0,0,1.93033879051
3037,1,0,1,3,0,2,3,3,2,0.847254497993
3038,2,2,0,4,0,0,6,1,1,2.201441616
3039,4,1,0,5,1,0,4,1,0,6.85832911517
3040,3,1,0,2,1,0,3,2,1,3.7816947191
3041,3,1,0,7,2,0,8,0,2,0.0454920197827
3042,1,0,1,4,3,1,5,1,0,0.686818794678
3043,3,1,1,3,1,0,2,0,2,1.10999075944
3044,3,0,0,3,1,1,3,0,4,1.25894818066
3045,2,0,0,2,4,1,6,0,0,1.13876012589
3046,6,0,1,5,0,0,3,3,0,15.8796659596
3047,1,1,1,1,0,1,2,0,1,16.2450511718
3048,4,1,0,1,1,0,6,1,2,1.45927023329
3049,5,2,0,2,1,1,8,1,0,0.306835880123
3050,1,1,2,2,2,0,2,1,0,0.436316646216
3051,2,0,0,5,2,1,5,0,2,1.68960759263
3052,1,2,0,5,1,0,5,1,1,0.53324843018
3053,5,0,2,2,1,0,4,2,0,2.4119935864
3054,3,0,1,1,1,1,6,0,2,3.30734834825
3055,5,2,0,2,1,0,5,1,0,1.40026604218
3056,4,2,0,8,4,0,3,0,0,0.0
3057,2,0,0,1,0,0,4,0,4,18.28969229
3058,0,0,1,4,1,0,4,1,2,5.61788617875
3059,1,0,0,2,0,1,5,3,1,33.0169339124
3060,4,1,0,5,3,3,2,1,0,0.0487292310772
3061,2,0,0,6,2,4,4,0,0,2.89348556779
3062,3,0,1,4,2,1,2,0,1,2.24836874413
3063,10,0,0,5,1,2,6,1,2,0.0
3064,1,1,1,2,0,0,6,3,0,8.26611520955
3065,2,1,0,0,1,1,5,0,1,7.74468244431
3066,4,1,1,1,0,0,0,1,1,12.9635293839
3067,0,0,0,4,0,0,5,1,3,21.6856044243
3068,3,1,1,4,1,0,1,1,1,1.62023619254
3069,5,1,0,3,1,0,5,3,1,0.920324598855
3070,1,0,1,6,0,2,5,2,0,17.3638179788
3071,5,2,0,2,3,0,5,0,1,0.0
3072,6,0,0,1,1,0,5,0,3,5.63078447142
3073,4,1,0,8,0,0,6,2,0,7.15708240076
3074,2,2,0,3,1,1,2,2,0,1.25468060502
3075,3,0,0,4,1,0,6,0,2,10.0427215507
3076,1,1,0,2,1,0,3,2,0,9.99603226665
3077,1,2,0,2,0,2,1,0,0,11.282924035
3078,3,0,1,2,0,2,6,2,1,5.16881586378
3079,3,0,1,1,1,0,4,1,3,1.17349298975
3080,3,0,1,2,1,1,5,1,2,1.2311114017
3081,1,0,0,6,1,0,3,2,0,16.2262084518
3082,1,0,1,4,2,1,2,1,2,0.508777375541
3083,3,2,1,1,2,0,8,1,1,0.0
3084,3,1,0,5,3,0,7,1,0,0.187505050302
3085,2,0,1,6,1,4,5,1,0,0.986674422473
3086,2,0,1,4,0,0,1,3,1,22.2240307021
3087,0,0,0,2,2,0,1,3,0,9.75534081306
3088,0,0,1,6,0,0,6,1,2,9.03261845687
3089,0,1,0,4,0,0,3,1,3,4.58332142547
3090,4,0,2,5,1,0,5,2,0,1.32608622365
3091,1,1,0,5,1,0,7,0,0,10.6433159318
3092,6,0,0,7,1,4,3,2,0,0.478061496553
3093,9,0,1,5,1,0,4,0,1,2.55176404942
3094,5,1,0,4,2,0,0,0,1,1.52712982356
3095,1,2,0,2,0,1,4,0,1,6.23438736884
3096,3,3,0,4,0,3,8,0,1,0.133660678154
3097,3,0,0,2,1,0,4,0,2,13.5098978989
3098,1,0,1,2,0,1,0,1,2,26.6750962728
3099,2,1,1,2,1,0,2,2,0,4.99157200566
3100,5,0,0,5,0,2,2,3,1,7.33092500713
3101,6,2,0,5,1,0,5,3,0,0.129452893566
3102,3,0,0,6,1,1,6,2,1,4.90137980916
3103,1,0,0,3,0,2,4,3,1,24.6789165215
3104,0,0,0,4,0,1,2,4,2,12.4834975149
3105,3,0,0,0,0,4,4,3,1,9.37492953272
3106,4,0,0,3,0,0,3,1,2,31.3521700858
3107,1,0,0,4,3,1,3,0,1,1.92355096666
3108,4,0,1,4,1,0,1,1,3,0.65308808132
3109,4,0,0,7,1,0,1,3,2,1.93240773559
3110,0,1,0,3,0,1,8,2,0,15.5092828848
3111,3,0,1,3,0,3,4,2,1,1.74906060347
3112,2,0,1,5,0,1,1,0,2,17.9558527142
3113,7,0,0,3,1,5,4,0,0,4.17185371938
3114,2,4,0,3,1,1,3,0,0,0.141020581812
3115,2,2,0,3,2,0,4,1,1,0.16693222329
3116,1,1,0,2,0,0,6,1,2,9.81049236048
3117,5,0,0,4,0,0,7,2,1,27.1250979992
3118,8,0,0,2,1,2,1,2,0,11.8210276925
3119,3,1,0,7,1,0,2,0,1,4.40356283727
3120,1,0,1,3,1,1,1,1,2,5.42280627728
3121,3,0,0,2,1,1,2,3,0,15.6092254836
3122,8,1,0,3,1,3,2,1,1,0.145052617578
3123,2,1,0,2,0,0,5,3,1,8.25773509314
3124,1,2,1,0,0,0,2,1,3,0.183869070446
3125,6,0,0,6,2,1,5,0,1,1.50304678773
3126,6,0,0,4,2,2,0,1,1,2.40319304587
3127,4,0,0,2,2,1,3,0,3,0.989658435293
3128,1,0,0,3,1,0,2,0,4,5.36771733308
3129,2,1,1,4,3,2,3,1,2,0.0
3130,1,1,0,4,2,2,4,0,1,0.624601424167
3131,1,0,1,5,0,0,5,0,2,19.610375706
3132,3,2,1,2,2,1,3,1,0,0.193516192263
3133,0,0,0,5,0,3,2,2,4,0.421099390964
3134,2,1,0,1,1,2,4,0,3,0.314125450431
3135,2,0,0,4,1,0,2,4,1,7.98346817428
3136,2,0,1,3,0,2,8,1,2,1.7801372845
3137,3,0,0,4,2,1,3,2,2,0.388856584793
3138,2,1,0,1,1,0,3,2,2,2.38969893762
3139,2,0,0,1,1,2,5,2,2,3.57838405869
3140,2,1,0,1,1,1,8,3,1,0.79308738024
3141,4,1,0,1,1,2,5,1,1,1.43939587864
3142,6,0,2,2,2,1,0,0,1,0.415780847565
3143,5,0,0,7,1,3,9,1,1,0.283034753205
3144,4,1,0,1,0,2,0,1,1,13.2728626424
3145,6,0,0,4,1,1,2,0,2,6.50194314855
3146,0,1,0,7,1,3,6,2,0,0.728551949695
3147,2,0,0,2,3,0,4,1,3,0.402769015271
3148,1,1,1,2,0,2,4,1,0,9.90836488737
3149,2,0,0,2,3,1,1,4,4,0.0
3150,4,0,0,8,2,3,7,2,3,0.0
3151,5,1,0,1,0,2,3,0,1,12.6085021969
3152,1,1,1,3,0,0,0,0,1,20.6448276868
3153,8,1,0,5,1,0,4,0,2,0.489534820165
3154,0,1,0,3,2,0,4,0,1,3.01201028272
3155,1,0,0,3,1,0,8,0,2,11.4900551503
3156,4,0,0,4,2,0,3,1,0,7.13367934189
3157,3,0,0,4,0,1,2,2,1,33.913613648
3158,6,0,0,7,1,0,12,1,1,1.94358844789
3159,5,1,0,4,0,0,4,1,0,21.8402690941
3160,0,0,1,6,2,3,6,2,0,0.363270476262
3161,7,0,0,1,0,0,2,1,3,14.0630086474
3162,3,1,0,4,2,1,2,0,1,1.01807319555
3163,4,0,0,1,0,1,3,2,2,24.0967878858
3164,2,0,0,4,0,0,3,1,3,18.2305891201
3165,5,0,2,1,0,1,3,0,1,14.1805959982
3166,3,2,0,8,1,0,2,1,2,0.0
3167,4,0,1,4,0,0,4,2,2,3.64008686557
3168,8,0,2,6,1,0,3,1,0,0.517952831788
3169,5,0,0,5,1,1,5,2,2,0.771332044374
3170,3,0,0,4,0,1,3,1,2,24.9078668828
3171,1,1,0,8,0,3,6,0,0,8.20486096519
3172,0,2,1,1,1,0,4,3,0,0.538531966158
3173,4,1,1,3,0,0,8,3,0,1.93016788164
3174,4,0,0,6,2,1,5,0,2,0.957815511684
3175,6,0,0,2,0,1,3,0,2,30.5322802264
3176,5,1,0,3,1,1,7,3,1,0.0956321909886
3177,3,0,1,4,1,1,1,2,0,11.0233256583
3178,5,0,1,3,1,1,3,0,2,2.32101875467
3179,2,1,0,0,0,0,6,3,2,3.01695458932
3180,5,2,0,2,0,0,2,0,0,13.1558185127
3181,1,1,0,3,2,0,1,1,3,0.268555015078
3182,4,2,0,3,0,2,1,0,1,2.21256405894
3183,1,1,2,3,1,0,3,0,1,1.09440622349
3184,4,0,0,4,1,1,3,1,2,5.08624918151
3185,3,1,0,4,0,3,3,4,0,1.57712432332
3186,8,0,0,3,0,1,4,2,3,0.466110791878
3187,0,0,0,3,4,2,9,1,1,0.0469067499606
3188,3,0,0,5,1,3,6,2,0,5.69501028236
3189,6,1,0,3,0,0,10,1,0,11.8253838315
3190,3,0,0,5,1,1,4,0,2,7.0700009817
3191,2,1,1,3,1,2,3,3,0,0.139795748796
3192,2,0,0,7,0,0,3,5,2,1.79595630124
3193,1,0,1,1,3,1,6,0,2,0.175523733378
3194,3,0,0,0,1,2,6,1,2,5.29117811149
3195,2,0,0,1,1,0,4,2,2,10.075815339
3196,1,0,0,2,0,3,8,3,1,10.0990528681
3197,0,0,2,1,0,1,5,2,1,8.401680897
3198,3,2,0,2,0,2,8,1,1,0.327131810457
3199,5,1,0,1,0,4,6,1,3,0.0
3200,5,1,1,4,0,0,2,1,0,10.4670919011
3201,1,0,1,5,0,0,3,0,3,8.71748942462
3202,7,1,0,1,2,1,2,0,2,0.394525991685
3203,2,0,1,6,0,5,5,0,0,6.01913263085
3204,4,0,0,1,3,2,5,1,0,1.55635899679
3205,3,0,0,4,1,1,1,2,3,1.21398431941
3206,4,0,2,6,0,0,6,1,0,9.32415202985
3207,3,1,0,2,1,2,5,4,0,0.765705746934
3208,3,1,0,1,1,0,1,2,1,6.28405248593
3209,1,2,1,2,0,0,3,1,1,1.95025563595
3210,9,0,0,9,2,1,9,2,0,0.0
3211,5,0,0,6,3,0,3,3,1,0.147226773684
3212,4,0,0,5,1,0,3,2,2,4.04369175593
3213,4,2,0,5,2,0,3,2,0,0.0901749659108
3214,2,0,0,3,0,0,3,1,3,23.0605305377
3215,0,0,0,6,1,1,4,2,3,1.09265757129
3216,4,1,0,6,0,0,2,0,1,16.1187507199
3217,2,1,0,4,1,0,4,0,3,1.21861687787
3218,2,0,0,2,2,0,4,2,2,2.79870209451
3219,3,1,0,4,1,0,5,1,1,3.3292041434
3220,1,1,1,1,0,2,4,1,0,13.4100866694
3221,3,0,0,7,0,4,5,2,0,9.30750501991
3222,5,0,0,5,3,0,4,0,0,2.38998102057
3223,2,0,1,1,1,2,8,0,1,5.85648476857
3224,3,0,1,6,0,1,6,2,0,14.9448951694
3225,0,0,1,6,3,3,3,1,1,0.0
3226,0,0,0,6,2,1,2,2,1,3.06967089299
3227,2,0,1,6,0,1,3,1,1,18.6766698017
3228,3,0,0,4,2,4,7,2,1,0.190309029314
3229,2,0,0,5,0,2,5,3,3,0.14235113659
3230,4,0,0,2,0,1,4,3,1,28.1614238358
3231,5,0,1,6,0,1,3,2,1,2.45841433521
3232,4,0,0,4,0,0,3,3,2,12.3912053642
3233,3,0,0,2,1,0,4,0,3,8.48472456971
3234,2,0,0,6,0,0,2,0,2,32.8365536449
3235,4,0,0,0,0,3,3,0,2,27.2056299816
3236,7,0,0,6,2,4,7,2,0,0.0486692082071
3237,5,1,0,4,1,0,4,1,0,6.47386855631
3238,1,1,0,3,0,1,4,1,1,17.2038994484
3239,4,0,0,4,1,0,5,4,1,3.35024395757
3240,2,0,0,4,1,4,3,1,2,1.12311164996
3241,3,0,0,6,1,0,3,2,1,11.5334897696
3242,9,0,0,6,1,0,3,3,0,5.44768766984
3243,4,2,0,2,1,4,2,1,0,0.129886430224
3244,1,1,0,1,1,2,5,0,0,10.8244444329
3245,7,0,0,2,1,0,1,1,4,1.08966245823
3246,1,0,1,2,0,0,8,0,2,23.1567687977
3247,0,1,1,4,0,1,6,0,0,16.3930222121
3248,4,0,0,3,1,1,5,0,3,2.63849670313
3249,1,0,0,4,0,0,5,0,4,11.2002855549
3250,3,0,0,3,0,2,7,0,3,5.32671174721
3251,4,1,0,1,0,0,1,3,2,4.79700956796
3252,5,0,1,3,2,2,2,0,2,0.136964199682
3253,2,0,0,5,1,0,6,1,2,7.74739159523
3254,4,0,1,3,1,1,3,0,1,9.49775298924
3255,4,0,1,1,2,0,4,4,1,0.330823748618
3256,3,0,2,2,1,0,8,2,1,0.42712376483
3257,6,0,0,1,2,1,4,4,1,0.584537713935
3258,5,0,1,3,2,1,8,1,1,0.0882129007156
3259,5,0,1,3,1,0,1,0,3,1.61946571381
3260,4,0,2,6,0,1,4,2,0,2.26672126865
3261,2,0,1,1,2,4,2,0,0,3.53793799887
3262,2,0,0,4,0,1,3,1,4,3.33650560293
3263,0,0,1,4,2,0,3,2,2,0.580221483861
3264,1,0,1,1,1,0,2,0,0,18.1350406756
3265,0,0,0,1,1,0,4,1,2,15.5523516877
3266,1,1,0,5,0,0,6,0,1,19.1094718901
3267,4,0,0,2,1,3,8,3,0,3.15625300967
3268,2,0,0,5,0,0,6,3,2,9.26932986205
3269,0,1,0,2,0,1,8,2,1,9.71657169578
3270,1,1,1,2,1,0,4,1,0,6.62994633878
3271,2,0,0,2,2,0,1,1,2,4.97594247311
3272,3,1,1,1,1,2,3,0,0,4.40329037584
3273,6,0,0,4,1,1,4,4,1,1.13181512558
3274,4,0,0,1,1,1,7,3,3,0.139982929878
3275,0,0,1,6,1,0,0,1,1,12.0747822013
3276,3,1,0,1,1,0,5,0,3,1.65202680143
3277,1,0,0,5,0,0,2,2,3,14.9294718836
3278,1,0,1,2,2,0,3,0,1,5.01118715825
3279,2,1,0,5,1,3,4,1,0,2.02323265563
3280,1,0,0,5,1,1,2,0,2,11.8974562593
3281,11,1,0,10,1,2,5,1,1,0.0
3282,0,0,0,3,1,0,4,2,2,10.3410606239
3283,0,1,3,4,2,0,4,0,0,0.288297391556
3284,5,0,0,4,0,1,4,1,2,15.2471638412
3285,6,0,0,3,1,0,3,2,2,4.12632726417
3286,1,2,0,5,1,0,2,2,0,1.97502099308
3287,2,0,1,4,0,0,4,2,1,22.4038216631
3288,2,0,0,3,0,0,4,0,3,27.8813087534
3289,7,0,0,2,2,1,8,1,2,0.190618422403
3290,2,0,0,3,2,1,5,0,0,8.55523554446
3291,1,0,2,4,2,2,4,1,1,0.143519817476
3292,5,0,1,0,1,0,3,2,1,7.61107830287
3293,3,1,0,3,3,1,8,1,1,0.0
3294,1,1,1,6,2,0,6,2,0,0.13232761703
3295,4,1,0,3,1,0,4,1,1,3.7188160957
3296,2,0,1,2,2,1,4,3,1,0.272058137001
3297,4,0,0,1,1,5,9,1,0,3.55512429206
3298,4,1,0,4,0,1,4,0,0,24.2137229973
3299,3,1,1,5,1,0,3,0,2,0.685497819411
3300,4,0,0,2,2,0,5,1,2,2.00538272966
3301,4,0,1,4,0,3,3,0,1,9.37520692965
3302,1,0,1,3,1,0,4,3,2,0.977065402181
3303,8,0,0,3,2,2,3,1,0,2.96701027251
3304,2,2,1,1,0,0,1,0,1,4.70176028669
3305,3,0,1,4,1,0,1,3,2,0.735522810436
3306,2,1,1,4,0,1,1,0,2,2.94531157566
3307,3,1,0,6,0,0,4,0,1,16.4093766958
3308,5,0,0,1,0,3,3,0,2,19.5150714591
3309,2,0,2,4,0,0,3,2,1,5.4053536709
3310,1,2,0,4,0,2,5,0,0,5.15207167169
3311,5,0,0,2,2,2,5,0,1,3.34760062717
3312,6,0,0,3,1,1,5,3,0,8.71347442169
3313,3,0,0,3,2,0,3,0,4,0.768922232787
3314,1,0,0,3,1,3,7,1,1,6.80554812392
3315,3,2,1,3,0,0,0,0,0,7.39657411426
3316,1,0,0,3,2,0,5,0,0,10.5611729133
3317,4,1,2,4,4,0,4,1,2,0.0
3318,3,0,2,2,0,1,4,1,0,26.1810983397
3319,4,0,0,4,0,5,3,1,2,0.942778698682
3320,1,0,1,5,1,0,5,2,3,0.469127673069
3321,1,1,0,2,1,0,7,1,2,1.99050777808
3322,2,1,0,0,0,3,3,1,0,22.5552650064
3323,6,1,2,2,1,0,1,0,1,0.191789108917
3324,1,0,1,2,1,1,6,0,2,4.83791130899
3325,2,1,0,2,1,3,2,1,2,0.44519655352
3326,5,0,1,2,4,1,2,0,1,0.128370412908
3327,1,1,1,4,1,1,2,0,0,6.53058212766
3328,3,1,1,6,1,1,6,0,0,1.0606881172
3329,4,0,1,5,3,1,4,1,1,0.0
3330,2,1,3,2,0,0,1,0,0,4.27833587452
3331,4,0,0,3,1,1,5,2,2,2.62001502186
3332,2,0,3,4,0,0,2,1,0,12.4941156625
3333,1,0,0,5,0,2,6,0,3,7.40110440022
3334,4,0,1,3,1,2,6,0,0,8.51229510736
3335,3,0,1,1,0,1,2,0,3,8.9294783863
3336,4,1,0,3,1,2,1,1,0,5.62659970231
3337,4,0,2,7,0,0,3,0,2,1.09778650517
3338,4,0,0,1,1,2,7,1,1,8.70633217971
3339,1,0,0,5,0,3,6,2,1,11.873175355
3340,3,1,0,5,2,1,2,1,1,0.400173106756
3341,5,1,1,4,2,1,4,1,0,0.0453893109628
3342,2,1,1,0,1,0,5,0,1,4.1814754066
3343,0,0,0,1,0,2,6,4,1,21.7062056309
3344,3,0,1,1,2,1,3,0,1,3.97356845426
3345,2,0,0,5,1,1,3,0,3,4.09003109011
3346,1,0,2,4,1,1,1,0,1,5.56810674944
3347,4,0,1,6,2,2,5,1,0,0.515077597335
3348,7,1,1,3,0,0,5,0,1,3.30118759545
3349,3,0,1,4,0,0,2,1,2,15.8566106262
3350,3,1,0,2,1,0,6,1,0,9.52908132578
3351,4,1,1,3,0,1,1,1,0,13.0892690358
3352,5,1,0,1,0,4,1,0,1,5.03498027315
3353,4,0,1,0,0,2,3,0,1,32.3580291645
3354,4,1,1,3,1,0,2,0,0,7.20566681894
3355,0,1,1,4,0,0,2,1,2,4.28161430253
3356,3,0,1,4,0,0,2,3,0,34.7928753209
3357,4,1,1,4,0,1,1,2,1,1.29936377015
3358,1,2,0,1,0,0,1,1,2,4.47956011855
3359,3,2,0,1,0,2,6,1,1,0.83391065639
3360,3,0,1,3,1,2,5,2,1,0.972023792879
3361,2,0,1,2,1,0,1,1,2,6.76824816481
3362,1,0,0,5,0,0,4,2,3,10.4763193305
3363,3,0,1,3,1,0,6,1,2,1.81430950096
3364,3,0,0,6,1,0,3,0,3,4.60222287913
3365,6,0,0,3,1,0,2,3,1,7.62708104154
3366,2,1,0,3,1,0,4,1,1,5.65319806991
3367,7,1,0,4,1,1,6,0,0,3.34913034271
3368,1,0,0,4,1,0,3,1,3,5.58167537968
3369,3,0,0,2,2,1,7,2,0,5.20515289413
3370,6,0,1,4,1,1,6,0,1,2.4963221183
3371,2,1,1,1,2,1,6,2,0,0.33089464438
3372,3,1,0,2,0,2,5,2,1,3.93196051749
3373,5,1,0,2,3,1,2,0,1,0.244758178342
3374,0,0,0,3,0,0,6,1,2,32.9772408732
3375,2,0,1,5,1,1,2,0,1,9.38038617355
3376,5,0,0,2,2,0,8,5,0,1.01384253632
3377,5,1,1,6,4,0,2,1,1,0.0
3378,2,1,0,5,0,2,5,2,0,7.85793631433
3379,9,1,0,2,0,1,4,1,0,11.2899871787
3380,6,0,1,3,1,0,3,0,1,8.84193020913
3381,2,0,0,7,1,2,6,2,2,0.456443592233
3382,2,0,1,3,3,0,2,0,2,0.489823583493
3383,3,1,1,1,0,2,4,1,0,8.48704173433
3384,3,0,1,2,2,2,5,3,0,0.375579158446
3385,2,0,1,4,2,0,2,0,0,6.75545051109
3386,1,0,0,4,1,3,6,5,1,0.0978528689366
3387,0,2,0,3,0,0,1,2,2,1.70916036932
3388,3,1,1,2,1,1,6,0,0,3.35672544287
3389,4,1,1,7,1,0,4,1,0,0.887961291859
3390,1,0,1,4,1,0,3,1,3,0.988874308929
3391,4,1,0,3,1,0,2,3,2,0.367234866758
3392,2,1,2,3,0,1,4,0,0,4.80353124994
3393,4,0,1,2,0,2,2,2,0,31.4208997869
3394,3,0,2,3,1,1,4,0,2,0.415387045797
3395,2,0,0,4,0,2,2,1,2,22.2895010341
3396,4,0,0,5,1,0,6,0,2,7.12566652001
3397,1,1,0,2,1,0,4,1,0,12.2847267461
3398,4,0,1,3,1,2,9,2,0,0.567877666415
3399,1,0,1,5,0,2,3,2,0,26.5614026746
3400,1,1,0,5,1,0,2,0,0,13.9401014968
3401,5,0,0,3,1,2,8,4,0,1.45072224514
3402,5,0,0,2,1,0,1,0,3,8.87050440607
3403,0,0,0,2,2,1,4,0,2,5.47568939877
3404,3,0,0,5,0,3,3,2,2,2.93231656905
3405,3,1,0,2,1,1,4,3,0,3.16108385066
3406,6,0,0,3,0,0,4,2,1,32.9752888636
3407,3,0,1,1,1,0,2,1,2,6.41879203393
3408,3,0,1,5,0,1,4,3,2,0.283379569311
3409,3,0,1,6,2,2,4,1,2,0.0484228294417
3410,4,0,1,3,0,1,2,0,1,32.3835172596
3411,3,0,0,3,0,2,7,2,1,18.7240109136
3412,4,1,0,5,0,1,2,0,1,13.688638086
3413,6,1,0,6,1,1,1,2,1,0.453965046803
3414,4,1,0,2,3,2,4,0,1,0.0993799987524
3415,1,0,0,4,4,2,5,3,1,0.0
3416,7,1,0,2,0,1,5,1,1,5.26958037261
3417,3,0,1,3,1,0,4,0,0,17.3050008495
3418,6,0,1,4,0,0,3,3,1,4.28207973316
3419,4,0,1,8,2,2,4,0,2,0.0485935768778
3420,1,0,2,3,0,0,1,1,1,26.6084688575
3421,5,0,1,6,3,0,5,0,1,0.138672847432
3422,1,0,0,2,2,1,2,1,2,3.71460409768
3423,3,0,1,3,0,2,8,0,1,12.3257844117
3424,3,2,2,4,1,0,9,1,0,0.0
3425,8,0,0,5,1,2,7,2,1,0.27044307661
3426,9,0,1,3,0,1,4,0,1,11.3092577184
3427,2,1,0,9,0,1,3,1,0,12.8385571376
3428,4,0,0,6,1,0,2,2,1,10.188336036
3429,2,0,2,4,1,1,3,1,1,1.07221428995
3430,2,0,0,4,1,0,1,0,0,19.432823714
3431,6,1,0,3,0,2,4,0,0,15.5063176886
3432,1,0,0,7,1,2,3,2,2,1.41858456251
3433,3,0,1,2,1,1,5,1,1,6.87584697161
3434,3,0,1,3,1,1,4,0,1,9.39187350573
3435,5,0,0,3,1,2,1,0,1,13.0900578502
3436,1,1,0,3,2,0,2,0,1,3.53310403258
3437,2,0,0,2,0,2,2,0,3,20.1585125165
3438,4,1,0,2,1,1,5,1,1,2.35966463054
3439,3,0,1,5,3,1,2,1,0,0.606212413164
3440,4,1,0,1,1,3,1,0,0,6.49103698302
3441,5,0,1,4,1,3,2,1,0,2.6120938226
3442,5,0,0,2,0,1,5,0,2,27.9150910747
3443,1,0,0,2,1,1,2,2,2,9.30680954245
3444,2,0,0,6,0,0,1,3,1,33.8520700429
3445,2,0,2,2,0,0,6,1,2,2.31992153068
3446,3,2,0,4,1,0,0,0,0,4.52049731538
3447,3,0,0,2,1,1,1,4,1,7.67505979126
3448,0,0,2,4,1,0,5,2,0,6.20887125485
3449,1,2,0,2,0,0,2,1,4,0.363816602248
3450,1,1,2,6,1,2,3,1,1,0.0
3451,5,0,1,2,1,0,5,3,1,1.08143235107
3452,4,1,0,1,0,3,5,0,2,1.6496756741
3453,0,1,0,3,1,1,1,0,1,9.96780102947
3454,4,1,1,3,0,0,4,0,0,18.8005909842
3455,5,0,2,3,0,2,6,0,0,6.49947234187
3456,1,0,0,3,4,2,8,1,1,0.0387538610128
3457,3,0,0,3,1,0,2,0,1,16.8616209189
3458,3,2,0,3,1,2,4,2,1,0.0
3459,2,1,0,1,2,3,1,1,1,0.356034607658
3460,2,1,0,3,1,0,1,0,1,10.8615530732
3461,2,0,0,1,0,0,3,2,2,33.6356725273
3462,2,0,0,5,0,1,5,1,1,33.8067762459
3463,7,1,1,6,0,0,3,1,1,0.65613374523
3464,2,1,0,3,2,1,3,2,0,1.53337692694
3465,3,1,0,4,2,1,6,0,0,1.51896839679
3466,0,0,0,4,2,2,4,3,1,0.991959093336
3467,2,1,0,5,2,0,6,0,1,1.29053288686
3468,2,2,0,1,0,1,5,0,1,5.43920806948
3469,3,0,1,4,0,1,3,3,1,5.50364346618
3470,3,2,0,3,0,2,7,0,0,3.05008123473
3471,1,0,0,1,0,2,4,1,3,13.7060452432
3472,5,1,0,2,1,0,0,1,1,6.20690539571
3473,7,0,0,2,2,1,8,5,0,0.0974228716633
3474,7,2,0,2,2,0,0,0,0,0.598867985041
3475,3,0,0,4,1,0,5,1,1,14.1692600111
3476,2,1,1,1,2,0,3,0,1,1.17130750232
3477,2,1,1,2,0,1,5,1,0,12.3402207739
3478,0,0,0,1,1,1,7,2,2,7.50449200426
3479,5,0,1,7,1,1,7,0,1,0.697879083758
3480,4,0,0,2,1,2,5,4,2,0.0449579031497
3481,2,0,1,2,1,3,7,2,1,0.382743007981
3482,1,2,1,5,4,1,1,1,0,0.0
3483,4,1,0,4,0,0,4,1,1,12.2203572924
3484,1,0,1,7,2,0,7,2,1,0.554315406203
3485,6,2,0,5,2,1,4,0,0,0.0954302416712
3486,3,1,0,1,0,0,12,0,2,6.04197873576
3487,4,0,0,8,0,2,7,0,1,15.3800019804
3488,6,0,1,6,0,1,6,2,0,5.87126307889
3489,6,1,0,3,2,1,4,0,1,0.619224245999
3490,1,0,0,2,0,0,6,2,2,30.2953276744
3491,1,0,2,2,1,1,0,0,1,8.50969706174
3492,1,1,0,4,2,0,2,0,4,0.0465551875952
3493,2,2,0,1,1,1,5,1,1,0.70392191345
3494,2,0,0,4,1,0,1,0,1,18.1126411416
3495,3,0,1,3,0,0,3,2,1,26.4085764145
3496,2,0,0,4,1,0,5,1,3,3.64186169214
3497,2,0,1,5,1,0,5,1,2,2.39492255742
3498,1,1,0,4,1,0,5,0,3,1.12314547878
3499,3,2,1,5,0,0,4,0,2,0.186371512099
3500,2,1,0,3,1,2,2,1,2,0.609930489573
3501,0,0,1,4,1,1,4,0,1,12.5538070607
3502,1,0,0,1,1,0,6,0,0,19.8083597527
3503,1,0,1,4,0,2,2,5,1,0.72528478066
3504,3,0,1,5,1,0,1,0,5,0.0475123154831
3505,2,1,1,2,0,0,3,0,1,15.5752165246
3506,2,0,1,1,0,1,7,0,2,18.6125266835
3507,5,0,0,3,1,0,4,0,3,4.34219494945
3508,1,0,0,3,0,0,5,2,2,29.2951589944
3509,4,1,0,4,1,2,5,1,0,1.97758670359
3510,3,0,1,2,1,0,6,1,2,2.66443897624
3511,0,1,0,2,2,0,2,1,2,1.54934513931
3512,6,0,1,4,1,0,6,1,1,2.3379776665
3513,3,0,0,3,3,0,2,4,2,0.0
3514,6,0,0,4,2,0,6,0,2,1.86272986833
3515,2,0,0,1,0,3,5,3,1,15.9642885293
3516,3,1,1,1,1,0,1,4,0,1.65746384085
3517,5,1,2,3,3,1,3,1,0,0.0
3518,1,0,1,1,0,1,3,2,1,31.5848719012
3519,3,0,0,2,0,1,3,2,3,8.065950607
3520,3,1,0,3,2,0,5,0,2,0.526553661491
3521,2,0,0,6,0,1,2,3,2,7.88736561611
3522,2,0,2,6,0,0,7,1,1,2.24905372287
3523,0,0,0,3,1,2,3,2,4,0.327254214999
3524,4,1,1,4,0,0,2,3,1,0.795085796086
3525,1,0,2,3,0,0,10,0,0,30.8767445616
3526,2,1,0,6,0,0,3,1,0,25.3324950647
3527,2,0,0,3,1,2,1,2,0,16.0284718247
3528,6,0,0,4,2,0,3,3,2,0.183213142319
3529,5,0,0,3,1,3,5,2,1,1.79847223776
3530,0,0,0,1,2,2,4,1,2,2.07995503226
3531,6,1,0,7,0,0,3,1,0,13.2881348709
3532,5,0,0,5,2,1,4,0,3,0.187384998347
3533,3,0,0,5,1,3,2,1,1,5.92534727453
3534,1,1,0,0,1,2,6,2,0,5.41479513651
3535,4,0,1,4,2,3,3,1,0,0.917895810324
